id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_W_peak_m.25,76.00,W2C_0,4.60,0.00,1.00,223.00,C2E_0,483.20,12.71,147.00,995.40,60.00,1,0.00,71.60,0,tripinfo_f_W_peak_m.25,car,0.95,
f_W_peak_m.26,78.00,W2C_0,3.10,0.00,0.00,223.00,C2E_1,483.20,13.49,145.00,996.90,57.00,1,0.00,73.66,0,tripinfo_f_W_peak_m.26,rickshaw,1.01,
f_E_peak_m.31,93.00,E2C_0,4.60,0.00,0.00,224.00,C2W_0,483.20,12.42,131.00,995.40,47.00,1,0.00,58.12,0,tripinfo_f_E_peak_m.31,car,0.98,
f_E_peak_m.27,81.00,E2C_0,4.60,0.00,0.00,226.00,C2W_0,483.20,11.88,145.00,995.40,52.00,1,0.00,63.74,0,tripinfo_f_E_peak_m.27,car,0.89,
f_E_peak_m.32,96.00,E2C_0,4.60,0.00,0.00,227.00,C2W_1,483.20,12.95,131.00,995.40,41.00,1,0.00,55.15,0,tripinfo_f_E_peak_m.32,car,0.96,
f_W_peak_m.32,96.00,W2C_0,3.10,0.00,0.00,227.00,C2E_1,483.20,14.00,131.00,996.90,43.00,1,0.00,60.11,0,tripinfo_f_W_peak_m.32,rickshaw,1.02,
f_W_peak_m.37,111.00,W2C_0,2.30,0.00,0.00,227.00,C2E_3,483.20,15.62,116.00,997.70,32.00,1,0.00,52.52,0,tripinfo_f_W_peak_m.37,motorcycle,1.15,
f_W_peak_m.28,84.00,W2C_0,2.30,0.00,0.00,228.00,C2E_0,483.20,11.68,144.00,997.70,50.00,1,0.00,65.30,0,tripinfo_f_W_peak_m.28,motorcycle,0.92,
f_E_peak_m.29,87.00,E2C_0,2.30,0.00,0.00,228.00,C2S_0,483.20,10.69,141.00,973.13,47.00,1,0.00,63.16,0,tripinfo_f_E_peak_m.29,motorcycle,0.91,
f_W_peak_m.31,93.00,W2C_0,2.30,0.00,0.00,228.00,C2N_0,483.20,11.18,135.00,973.13,39.00,1,0.00,53.38,0,tripinfo_f_W_peak_m.31,motorcycle,0.87,
f_W_peak_m.33,99.00,W2C_0,3.10,0.00,0.00,228.00,C2E_1,483.20,13.64,129.00,996.90,41.00,1,0.00,59.45,0,tripinfo_f_W_peak_m.33,rickshaw,1.04,
f_E_peak_m.39,117.00,E2C_0,2.30,0.00,0.00,228.00,C2S_1,483.20,12.56,111.00,973.13,23.00,1,0.00,41.01,0,tripinfo_f_E_peak_m.39,motorcycle,1.02,
f_W_peak_m.39,117.00,W2C_0,4.60,0.00,0.00,228.00,C2E_3,483.20,15.12,111.00,995.40,28.00,1,0.00,47.94,0,tripinfo_f_W_peak_m.39,car,1.14,
f_E_peak_m.36,108.00,E2C_0,3.10,0.00,0.00,229.00,C2W_1,483.20,12.66,121.00,996.90,27.00,1,0.00,46.72,0,tripinfo_f_E_peak_m.36,rickshaw,0.97,
f_E_peak_m.43,129.00,E2C_0,2.30,0.00,0.00,229.00,C2W_3,483.20,13.54,100.00,997.70,11.00,1,0.00,32.38,0,tripinfo_f_E_peak_m.43,motorcycle,1.06,
f_W_peak_m.47,141.00,W2C_0,3.10,0.00,0.00,229.00,C2N_1,483.20,13.32,88.00,972.33,0.00,0,0.00,13.98,0,tripinfo_f_W_peak_m.47,rickshaw,0.96,
f_E_peak_m.35,105.00,E2C_0,3.10,0.00,0.00,230.00,C2W_0,483.20,12.55,125.00,996.90,31.00,1,0.00,48.36,0,tripinfo_f_E_peak_m.35,rickshaw,0.94,
f_E_peak_m.40,120.00,E2C_0,2.30,0.00,0.00,230.00,C2S_0,483.20,12.48,110.00,973.13,23.00,1,0.00,41.08,0,tripinfo_f_E_peak_m.40,motorcycle,1.04,
f_W_peak_m.29,87.00,W2C_0,3.10,0.00,0.00,231.00,C2E_1,483.20,13.67,144.00,996.90,47.00,1,0.00,70.98,0,tripinfo_f_W_peak_m.29,rickshaw,1.00,
f_E_peak_m.42,126.00,E2C_0,2.30,0.00,0.00,231.00,C2W_1,483.20,14.34,105.00,997.70,14.00,1,0.00,36.76,0,tripinfo_f_E_peak_m.42,motorcycle,1.07,
f_E_peak_m.47,143.00,E2C_0,3.10,0.00,2.00,231.00,C2W_2,483.20,14.07,88.00,996.90,0.00,0,0.00,18.38,0,tripinfo_f_E_peak_m.47,rickshaw,1.04,
f_W_peak_m.24,72.00,W2C_0,3.10,0.00,0.00,232.00,C2E_0,483.20,11.28,160.00,996.90,56.00,1,0.00,73.83,0,tripinfo_f_W_peak_m.24,rickshaw,0.84,
f_W_peak_m.40,120.00,W2C_0,2.30,0.00,0.00,232.00,C2E_1,483.20,15.44,112.00,997.70,26.00,1,0.00,50.09,0,tripinfo_f_W_peak_m.40,motorcycle,1.17,
f_E_peak_m.46,140.00,E2C_0,3.10,0.00,2.00,232.00,C2W_0,483.20,13.71,92.00,996.90,0.00,0,0.00,20.80,0,tripinfo_f_E_peak_m.46,rickshaw,1.01,
f_E_peak_m.49,148.00,E2C_0,8.10,0.00,1.00,232.00,C2W_1,483.20,15.11,84.00,991.90,0.00,0,0.00,21.71,0,tripinfo_f_E_peak_m.49,truck,1.15,
f_W_peak_m.38,114.00,W2C_0,2.30,0.00,0.00,233.00,C2N_0,483.20,10.28,119.00,973.13,18.00,2,0.00,36.75,0,tripinfo_f_W_peak_m.38,motorcycle,0.87,
f_E_peak_m.41,123.00,E2C_0,2.30,0.00,0.00,233.00,C2S_0,483.20,13.04,110.00,973.13,17.00,2,0.00,37.17,0,tripinfo_f_E_peak_m.41,motorcycle,0.97,
f_W_peak_m.42,128.00,W2C_0,12.10,0.00,2.00,233.00,C2E_2,483.20,13.82,105.00,987.90,13.00,1,0.00,33.70,0,tripinfo_f_W_peak_m.42,bus,1.00,
f_E_peak_m.44,132.00,E2C_0,12.10,0.00,0.00,234.00,C2S_1,483.20,13.64,102.00,963.33,12.00,1,0.00,30.87,0,tripinfo_f_E_peak_m.44,bus,1.00,
f_W_peak_m.35,106.00,W2C_0,2.30,0.00,1.00,237.00,C2E_0,483.20,10.98,131.00,997.70,32.00,1,0.00,51.78,0,tripinfo_f_W_peak_m.35,motorcycle,0.91,
f_E_peak_m.48,146.00,E2C_0,2.30,0.00,2.00,237.00,C2W_1,483.20,13.01,91.00,997.70,0.00,0,0.00,16.89,0,tripinfo_f_E_peak_m.48,motorcycle,0.98,
f_W_peak_m.44,133.00,W2C_0,3.10,0.00,1.00,238.00,C2E_1,483.20,12.86,105.00,996.90,7.00,1,0.00,27.10,0,tripinfo_f_W_peak_m.44,rickshaw,0.93,
f_W_peak_m.45,136.00,W2C_0,2.30,0.00,1.00,239.00,C2E_0,483.20,13.61,103.00,997.70,6.00,1,0.00,33.59,0,tripinfo_f_W_peak_m.45,motorcycle,1.05,
f_E_peak_m.50,150.00,E2C_0,2.30,0.00,0.00,239.00,C2W_0,483.20,13.23,89.00,997.70,0.00,0,0.00,13.08,0,tripinfo_f_E_peak_m.50,motorcycle,0.96,
f_W_peak_m.50,150.00,W2C_0,4.60,0.00,0.00,239.00,C2E_2,483.20,13.19,89.00,995.40,0.00,0,0.00,13.01,0,tripinfo_f_W_peak_m.50,car,0.95,
f_W_peak_m.51,153.00,W2C_0,8.10,0.00,0.00,239.00,C2E_3,483.20,13.17,86.00,991.90,0.00,0,0.00,11.31,0,tripinfo_f_W_peak_m.51,truck,0.96,
f_W_peak_m.27,82.00,W2C_0,4.60,0.00,1.00,240.00,C2S_0,483.20,12.64,158.00,991.47,67.00,2,0.00,83.52,0,tripinfo_f_W_peak_m.27,car,0.97,
f_W_peak_m.54,162.00,W2C_0,2.30,0.00,0.00,243.00,C2E_1,483.20,12.12,81.00,997.70,0.00,0,0.00,10.23,0,tripinfo_f_W_peak_m.54,motorcycle,1.03,
f_W_peak_m.57,171.00,W2C_0,4.60,0.00,0.00,243.00,C2E_2,483.20,14.94,72.00,995.40,0.00,0,0.00,7.24,0,tripinfo_f_W_peak_m.57,car,1.11,
f_E_peak_m.56,168.00,E2C_0,2.30,0.00,0.00,244.00,C2S_0,483.20,13.83,76.00,973.13,0.00,0,0.00,11.27,0,tripinfo_f_E_peak_m.56,motorcycle,1.10,
f_E_peak_m.54,162.00,E2C_0,2.30,0.00,0.00,246.00,C2W_0,483.20,12.01,84.00,997.70,0.00,0,0.00,10.18,0,tripinfo_f_E_peak_m.54,motorcycle,0.98,
f_E_peak_m.55,165.00,E2C_0,4.60,0.00,0.00,246.00,C2W_1,483.20,12.69,81.00,995.40,0.00,0,0.00,6.88,0,tripinfo_f_E_peak_m.55,car,0.97,
f_W_peak_m.46,138.00,W2C_0,2.30,0.00,0.00,247.00,C2E_0,483.20,11.47,109.00,997.70,3.00,1,0.00,24.72,0,tripinfo_f_W_peak_m.46,motorcycle,0.85,
f_W_peak_m.52,156.00,W2C_0,2.30,0.00,0.00,248.00,C2E_1,483.20,11.44,92.00,997.70,0.00,0,0.00,10.26,0,tripinfo_f_W_peak_m.52,motorcycle,0.88,
f_W_peak_m.48,144.00,W2C_0,2.30,0.00,0.00,249.00,C2N_0,483.20,10.16,105.00,973.13,0.00,0,0.00,15.17,0,tripinfo_f_W_peak_m.48,motorcycle,0.80,
f_W_peak_m.55,165.00,W2C_0,2.30,0.00,0.00,250.00,C2E_1,483.20,13.60,85.00,997.70,0.00,0,0.00,13.86,0,tripinfo_f_W_peak_m.55,motorcycle,1.02,
f_W_peak_m.56,168.00,W2C_0,4.60,0.00,0.00,250.00,C2E_0,483.20,12.60,82.00,995.40,0.00,0,0.00,8.39,0,tripinfo_f_W_peak_m.56,car,0.98,
f_E_peak_m.28,84.00,E2C_0,2.30,0.00,0.00,251.00,C2N_1,483.20,13.02,167.00,993.77,77.00,2,0.00,99.59,0,tripinfo_f_E_peak_m.28,motorcycle,1.07,
f_E_peak_m.59,178.00,E2C_0,4.60,0.00,1.00,251.00,C2S_0,483.20,15.31,73.00,970.83,0.00,0,0.00,8.92,0,tripinfo_f_E_peak_m.59,car,1.11,
f_E_peak_m.52,156.00,E2C_0,2.30,0.00,0.00,253.00,C2W_0,483.20,10.87,97.00,997.70,0.00,0,0.00,12.64,0,tripinfo_f_E_peak_m.52,motorcycle,0.85,
f_E_peak_m.33,99.00,E2C_0,2.30,0.00,0.00,254.00,C2N_1,483.20,13.79,155.00,993.77,62.00,2,0.00,85.18,0,tripinfo_f_E_peak_m.33,motorcycle,1.03,
f_E_peak_m.57,171.00,E2C_0,2.30,0.00,0.00,254.00,C2W_1,483.20,13.59,83.00,997.70,0.00,0,0.00,8.96,0,tripinfo_f_E_peak_m.57,motorcycle,0.98,
f_W_peak_m.59,179.00,W2C_0,8.10,0.00,2.00,254.00,C2E_0,483.20,14.78,75.00,991.90,0.00,0,0.00,7.38,0,tripinfo_f_W_peak_m.59,truck,1.07,
f_E_peak_m.58,174.00,E2C_0,3.10,0.00,0.00,256.00,C2W_0,483.20,12.90,82.00,996.90,0.00,0,0.00,8.71,0,tripinfo_f_E_peak_m.58,rickshaw,0.99,
f_E_peak_m.60,181.00,E2C_0,4.60,0.00,1.00,261.00,C2W_0,483.20,12.83,80.00,995.40,0.00,0,0.00,6.36,0,tripinfo_f_E_peak_m.60,car,0.98,
f_E_peak_m.64,192.00,E2C_0,3.10,0.00,0.00,262.00,C2W_2,483.20,16.02,70.00,996.90,0.00,0,0.00,8.48,0,tripinfo_f_E_peak_m.64,rickshaw,1.17,
f_W_peak_m.65,195.00,W2C_0,2.30,0.00,0.00,262.00,C2E_3,483.20,16.74,67.00,997.70,0.00,0,0.00,9.63,0,tripinfo_f_W_peak_m.65,motorcycle,1.26,
f_E_peak_m.37,111.00,E2C_0,2.30,0.00,0.00,264.00,C2N_1,483.20,13.70,153.00,993.77,52.00,3,0.00,80.14,0,tripinfo_f_E_peak_m.37,motorcycle,1.00,
f_W_peak_m.64,192.00,W2C_0,4.60,0.00,0.00,264.00,C2E_0,483.20,15.61,72.00,995.40,0.00,0,0.00,9.42,0,tripinfo_f_W_peak_m.64,car,1.16,
f_E_peak_m.62,186.00,E2C_0,3.10,0.00,0.00,266.00,C2W_0,483.20,13.65,80.00,996.90,0.00,0,0.00,8.42,0,tripinfo_f_E_peak_m.62,rickshaw,1.00,
f_W_peak_m.63,189.00,W2C_0,4.60,0.00,0.00,266.00,C2E_1,483.20,14.10,77.00,995.40,0.00,0,0.00,6.44,0,tripinfo_f_W_peak_m.63,car,1.02,
f_W_peak_m.60,183.00,W2C_0,4.60,0.00,3.00,270.00,C2E_0,483.20,11.57,87.00,995.40,0.00,0,0.00,6.85,0,tripinfo_f_W_peak_m.60,car,0.90,
f_W_peak_m.30,91.00,W2C_0,4.60,0.00,1.00,277.00,C2S_1,483.20,12.79,186.00,991.47,93.00,3,0.00,111.89,0,tripinfo_f_W_peak_m.30,car,0.97,
f_E_peak_m.61,183.00,E2C_0,4.60,0.00,0.00,277.00,C2S_0,483.20,10.26,94.00,970.83,0.00,0,0.00,8.64,0,tripinfo_f_E_peak_m.61,car,0.82,
f_E_peak_m.63,189.00,E2C_0,2.30,0.00,0.00,277.00,C2W_0,483.20,11.57,88.00,997.70,0.00,0,0.00,10.42,0,tripinfo_f_E_peak_m.63,motorcycle,0.93,
f_N_peak_m.57,171.00,N2C_0,2.30,0.00,0.00,279.00,C2E_1,483.20,14.26,108.00,973.13,33.00,1,0.00,46.77,0,tripinfo_f_N_peak_m.57,motorcycle,1.16,
f_N_peak_m.46,138.00,N2C_0,2.30,0.00,0.00,281.00,C2S_1,483.20,14.71,143.00,997.70,60.00,1,0.00,76.58,0,tripinfo_f_N_peak_m.46,motorcycle,1.10,
f_E_peak_m.45,137.00,E2C_0,8.10,0.00,2.00,282.00,C2N_1,483.20,12.93,145.00,987.97,37.00,4,0.00,70.06,0,tripinfo_f_E_peak_m.45,truck,0.96,
f_N_peak_m.47,141.00,N2C_0,2.30,0.00,0.00,282.00,C2E_1,483.20,13.64,141.00,973.13,54.00,1,0.00,72.06,0,tripinfo_f_N_peak_m.47,motorcycle,1.02,
f_S_peak_m.54,162.00,S2C_0,2.30,0.00,0.00,282.00,C2W_1,483.20,15.73,120.00,973.13,38.00,1,0.00,58.37,0,tripinfo_f_S_peak_m.54,motorcycle,1.16,
f_S_peak_m.49,147.00,S2C_0,12.10,0.00,0.00,283.00,C2W_0,483.20,13.76,136.00,963.33,49.00,1,0.00,65.44,0,tripinfo_f_S_peak_m.49,bus,1.00,
f_N_peak_m.59,177.00,N2C_0,2.30,0.00,0.00,284.00,C2E_1,483.20,12.51,107.00,973.13,22.00,1,0.00,38.97,0,tripinfo_f_N_peak_m.59,motorcycle,1.05,
f_W_peak_m.61,184.00,W2C_0,2.30,0.00,1.00,284.00,C2E_0,483.20,9.47,100.00,997.70,0.00,0,0.00,14.21,0,tripinfo_f_W_peak_m.61,motorcycle,0.84,
f_W_peak_m.34,103.00,W2C_0,3.10,0.00,1.00,285.00,C2S_0,483.20,11.86,182.00,992.97,72.00,3,0.00,99.78,0,tripinfo_f_W_peak_m.34,rickshaw,0.88,
f_N_peak_m.55,165.00,N2C_0,2.30,0.00,0.00,285.00,C2S_3,483.20,14.18,120.00,997.70,35.00,1,0.00,54.59,0,tripinfo_f_N_peak_m.55,motorcycle,1.10,
f_N_peak_m.49,147.00,N2C_0,4.60,0.00,0.00,286.00,C2S_1,483.20,12.26,139.00,995.40,50.00,1,0.00,64.08,0,tripinfo_f_N_peak_m.49,car,0.96,
f_E_peak_m.38,114.00,E2C_0,2.30,0.00,0.00,287.00,C2N_0,483.20,9.93,173.00,993.77,52.00,4,0.00,85.89,0,tripinfo_f_E_peak_m.38,motorcycle,0.83,
f_N_peak_m.43,131.00,N2C_0,2.30,0.00,2.00,287.00,C2S_0,483.20,12.38,156.00,997.70,62.00,1,0.00,76.59,0,tripinfo_f_N_peak_m.43,motorcycle,0.91,
f_N_peak_m.45,135.00,N2C_0,2.30,0.00,0.00,287.00,C2S_1,483.20,10.40,152.00,997.70,58.00,2,0.00,77.79,0,tripinfo_f_N_peak_m.45,motorcycle,0.97,
f_N_peak_m.56,168.00,N2C_0,2.30,0.00,0.00,287.00,C2S_3,483.20,15.48,119.00,997.70,35.00,1,0.00,54.96,0,tripinfo_f_N_peak_m.56,motorcycle,1.14,
f_N_peak_m.24,72.00,N2C_0,2.30,0.00,0.00,289.00,C2W_2,483.20,13.54,217.00,993.77,108.00,4,0.00,152.26,0,tripinfo_f_N_peak_m.24,motorcycle,1.12,
f_N_peak_m.60,180.00,N2C_0,4.60,0.00,0.00,290.00,C2S_3,483.20,15.92,110.00,995.40,29.00,1,0.00,47.34,0,tripinfo_f_N_peak_m.60,car,1.15,
f_N_peak_m.48,144.00,N2C_0,2.30,0.00,0.00,291.00,C2S_0,483.20,12.27,147.00,997.70,52.00,1,0.00,69.66,0,tripinfo_f_N_peak_m.48,motorcycle,0.93,
f_S_peak_m.56,169.00,S2C_0,3.10,0.00,1.00,291.00,C2W_0,483.20,12.43,122.00,972.33,28.00,1,0.00,47.22,0,tripinfo_f_S_peak_m.56,rickshaw,0.96,
f_N_peak_m.54,162.00,N2C_0,3.10,0.00,0.00,292.00,C2S_1,483.20,14.08,130.00,996.90,35.00,1,0.00,58.82,0,tripinfo_f_N_peak_m.54,rickshaw,1.02,
f_N_peak_m.61,183.00,N2C_0,4.60,0.00,0.00,292.00,C2S_3,483.20,14.78,109.00,995.40,27.00,1,0.00,46.30,0,tripinfo_f_N_peak_m.61,car,1.16,
f_S_peak_m.67,201.00,S2C_0,2.30,0.00,0.00,292.00,C2W_1,483.20,13.64,91.00,973.13,2.00,1,0.00,23.20,0,tripinfo_f_S_peak_m.67,motorcycle,1.05,
f_N_peak_m.69,207.00,N2C_0,2.30,0.00,0.00,292.00,C2E_2,483.20,16.46,85.00,973.13,0.00,0,0.00,24.90,0,tripinfo_f_N_peak_m.69,motorcycle,1.19,
f_N_peak_m.25,75.00,N2C_0,2.30,0.00,0.00,293.00,C2W_2,483.20,12.23,218.00,993.77,100.00,4,0.00,148.41,0,tripinfo_f_N_peak_m.25,motorcycle,1.04,
f_N_peak_m.27,81.00,N2C_0,3.10,0.00,0.00,293.00,C2W_3,483.20,14.95,212.00,992.97,96.00,5,0.00,147.37,0,tripinfo_f_N_peak_m.27,rickshaw,1.13,
f_N_peak_m.68,204.00,N2C_0,3.10,0.00,0.00,293.00,C2E_0,483.20,13.92,89.00,972.33,0.00,0,0.00,19.85,0,tripinfo_f_N_peak_m.68,rickshaw,1.03,
f_S_peak_m.65,195.00,S2C_0,3.10,0.00,0.00,294.00,C2W_0,483.20,12.25,99.00,972.33,4.00,1,0.00,20.61,0,tripinfo_f_S_peak_m.65,rickshaw,0.91,
f_N_peak_m.52,156.00,N2C_0,3.10,0.00,0.00,296.00,C2S_0,483.20,11.60,140.00,996.90,41.00,1,0.00,57.14,0,tripinfo_f_N_peak_m.52,rickshaw,0.87,
f_W_peak_m.41,123.00,W2C_0,8.10,0.00,0.00,298.00,C2S_2,483.20,13.77,175.00,987.97,70.00,4,0.00,103.29,0,tripinfo_f_W_peak_m.41,truck,1.01,
f_S_peak_m.45,135.00,S2C_0,4.60,0.00,0.00,298.00,C2N_0,483.20,13.33,163.00,995.40,78.00,2,0.00,92.97,0,tripinfo_f_S_peak_m.45,car,1.03,
f_S_peak_m.46,138.00,S2C_0,2.30,0.00,0.00,299.00,C2N_2,483.20,14.33,161.00,997.70,74.00,2,0.00,95.48,0,tripinfo_f_S_peak_m.46,motorcycle,1.10,
f_N_peak_m.72,216.00,N2C_0,12.10,0.00,0.00,299.00,C2E_1,483.20,13.88,83.00,963.33,0.00,0,0.00,12.26,0,tripinfo_f_N_peak_m.72,bus,1.00,
f_S_peak_m.48,144.00,S2C_0,2.30,0.00,0.00,301.00,C2N_2,483.20,16.13,157.00,997.70,73.00,2,0.00,98.96,0,tripinfo_f_S_peak_m.48,motorcycle,1.26,
f_N_peak_m.50,150.00,N2C_0,4.60,0.00,0.00,301.00,C2S_0,483.20,9.33,151.00,995.40,42.00,1,0.00,55.23,0,tripinfo_f_N_peak_m.50,car,0.75,
f_N_peak_m.53,159.00,N2C_0,2.30,0.00,0.00,301.00,C2S_1,483.20,10.33,142.00,997.70,39.00,1,0.00,59.39,0,tripinfo_f_N_peak_m.53,motorcycle,0.87,
f_S_peak_m.50,150.00,S2C_0,3.10,0.00,0.00,302.00,C2N_2,483.20,15.36,152.00,996.90,62.00,2,0.00,92.19,0,tripinfo_f_S_peak_m.50,rickshaw,1.23,
f_N_peak_m.63,189.00,N2C_0,2.30,0.00,0.00,302.00,C2S_2,483.20,11.90,113.00,997.70,16.00,1,0.00,37.16,0,tripinfo_f_N_peak_m.63,motorcycle,0.96,
f_N_peak_m.67,201.00,N2C_0,2.30,0.00,0.00,302.00,C2E_0,483.20,10.46,101.00,973.13,0.00,0,0.00,14.08,0,tripinfo_f_N_peak_m.67,motorcycle,0.82,
f_S_peak_m.47,141.00,S2C_0,4.60,0.00,0.00,303.00,C2N_1,483.20,14.40,162.00,995.40,69.00,2,0.00,94.85,0,tripinfo_f_S_peak_m.47,car,1.07,
f_N_peak_m.58,174.00,N2C_0,2.30,0.00,0.00,303.00,C2S_1,483.20,13.20,129.00,997.70,30.00,1,0.00,53.08,0,tripinfo_f_N_peak_m.58,motorcycle,0.96,
f_N_peak_m.65,195.00,N2C_0,2.30,0.00,0.00,303.00,C2S_3,483.20,13.28,108.00,997.70,14.00,2,0.00,35.30,0,tripinfo_f_N_peak_m.65,motorcycle,1.00,
f_N_peak_m.70,210.00,N2C_0,3.10,0.00,0.00,303.00,C2S_0,483.20,12.66,93.00,996.90,1.00,1,0.00,28.25,0,tripinfo_f_N_peak_m.70,rickshaw,1.12,
f_S_peak_m.43,129.00,S2C_0,2.30,0.00,0.00,304.00,C2N_0,483.20,11.08,175.00,997.70,77.00,2,0.00,96.68,0,tripinfo_f_S_peak_m.43,motorcycle,0.92,
f_N_peak_m.62,186.00,N2C_0,12.10,0.00,0.00,304.00,C2S_0,483.20,11.83,118.00,987.90,19.00,1,0.00,46.81,0,tripinfo_f_N_peak_m.62,bus,1.00,
f_N_peak_m.71,213.00,N2C_0,2.30,0.00,0.00,304.00,C2S_2,483.20,15.42,91.00,997.70,0.00,0,0.00,26.15,0,tripinfo_f_N_peak_m.71,motorcycle,1.11,
f_N_peak_m.76,228.00,N2C_0,4.60,0.00,0.00,306.00,C2S_2,483.20,14.71,78.00,995.40,0.00,0,0.00,14.56,0,tripinfo_f_N_peak_m.76,car,1.14,
f_S_peak_m.52,156.00,S2C_0,8.10,0.00,0.00,307.00,C2N_1,483.20,13.41,151.00,991.90,58.00,2,0.00,77.27,0,tripinfo_f_S_peak_m.52,truck,0.98,
f_S_peak_m.44,132.00,S2C_0,3.10,0.00,0.00,308.00,C2N_0,483.20,11.75,176.00,996.90,73.00,2,0.00,91.38,0,tripinfo_f_S_peak_m.44,rickshaw,0.85,
f_S_peak_m.55,166.00,S2C_0,8.10,0.00,1.00,308.00,C2N_2,483.20,13.13,142.00,991.90,48.00,3,0.00,67.83,0,tripinfo_f_S_peak_m.55,truck,0.97,
f_S_peak_m.58,174.00,S2C_0,4.60,0.00,0.00,309.00,C2N_3,483.20,13.33,135.00,995.40,44.00,3,0.00,65.33,0,tripinfo_f_S_peak_m.58,car,1.04,
f_N_peak_m.77,231.00,N2C_0,8.10,0.00,0.00,309.00,C2S_1,483.20,13.93,78.00,991.90,0.00,0,0.00,7.57,0,tripinfo_f_N_peak_m.77,truck,1.02,
f_N_peak_m.66,198.00,N2C_0,4.60,0.00,0.00,310.00,C2S_0,483.20,10.34,112.00,995.40,6.00,1,0.00,24.29,0,tripinfo_f_N_peak_m.66,car,0.82,
f_S_peak_m.59,177.00,S2C_0,2.30,0.00,0.00,312.00,C2N_1,483.20,13.25,135.00,997.70,40.00,4,0.00,64.31,0,tripinfo_f_S_peak_m.59,motorcycle,1.02,
f_N_peak_m.73,220.00,N2C_0,4.60,0.00,1.00,313.00,C2S_0,483.20,11.49,93.00,995.40,0.00,0,0.00,8.06,0,tripinfo_f_N_peak_m.73,car,0.85,
f_S_peak_m.77,232.00,S2C_0,4.60,0.00,1.00,313.00,C2W_0,483.20,13.88,81.00,970.83,0.00,0,0.00,10.75,0,tripinfo_f_S_peak_m.77,car,1.01,
f_S_peak_m.57,173.00,S2C_0,4.60,0.00,2.00,314.00,C2N_0,483.20,11.80,141.00,995.40,39.00,2,0.00,58.28,0,tripinfo_f_S_peak_m.57,car,0.87,
f_S_peak_m.78,235.00,S2C_0,4.60,0.00,1.00,314.00,C2W_2,483.20,13.48,79.00,970.83,0.00,0,0.00,12.20,0,tripinfo_f_S_peak_m.78,car,1.06,
f_S_peak_m.70,210.00,S2C_0,3.10,0.00,0.00,315.00,C2N_2,483.20,13.35,105.00,996.90,12.00,1,0.00,33.79,0,tripinfo_f_S_peak_m.70,rickshaw,1.01,
f_S_peak_m.76,229.00,S2C_0,4.60,0.00,1.00,315.00,C2W_0,483.20,11.61,86.00,970.83,0.00,0,0.00,8.36,0,tripinfo_f_S_peak_m.76,car,0.91,
f_S_peak_m.61,183.00,S2C_0,2.30,0.00,0.00,316.00,C2N_1,483.20,12.52,133.00,997.70,34.00,4,0.00,63.61,0,tripinfo_f_S_peak_m.61,motorcycle,1.04,
f_N_peak_m.75,225.00,N2C_0,2.30,0.00,0.00,316.00,C2E_0,483.20,12.77,91.00,973.13,0.00,0,0.00,14.40,0,tripinfo_f_N_peak_m.75,motorcycle,0.93,
f_S_peak_m.79,238.00,S2C_0,4.60,0.00,1.00,316.00,C2N_3,483.20,14.89,78.00,995.40,0.00,0,0.00,15.39,0,tripinfo_f_S_peak_m.79,car,1.14,
f_S_peak_m.60,180.00,S2C_0,2.30,0.00,0.00,317.00,C2N_0,483.20,11.03,137.00,997.70,33.00,2,0.00,56.86,0,tripinfo_f_S_peak_m.60,motorcycle,0.91,
f_S_peak_m.63,189.00,S2C_0,4.60,0.00,0.00,317.00,C2N_2,483.20,12.46,128.00,995.40,28.00,3,0.00,48.38,0,tripinfo_f_S_peak_m.63,car,0.90,
f_S_peak_m.66,198.00,S2C_0,3.10,0.00,0.00,319.00,C2N_0,483.20,12.56,121.00,996.90,21.00,2,0.00,45.01,0,tripinfo_f_S_peak_m.66,rickshaw,0.95,
f_S_peak_m.51,153.00,S2C_0,2.30,0.00,0.00,320.00,C2E_0,483.20,12.48,167.00,993.77,67.00,2,0.00,89.87,0,tripinfo_f_S_peak_m.51,motorcycle,0.94,
f_S_peak_m.53,160.00,S2C_0,4.60,0.00,1.00,320.00,C2E_2,483.20,12.93,160.00,991.47,63.00,2,0.00,83.27,0,tripinfo_f_S_peak_m.53,car,0.95,
f_S_peak_m.68,204.00,S2C_0,2.30,0.00,0.00,321.00,C2E_3,483.20,14.47,117.00,993.77,23.00,2,0.00,49.25,0,tripinfo_f_S_peak_m.68,motorcycle,1.07,
f_S_peak_m.74,222.00,S2C_0,4.60,0.00,0.00,321.00,C2N_2,483.20,11.88,99.00,995.40,3.00,1,0.00,20.56,0,tripinfo_f_S_peak_m.74,car,0.92,
f_S_peak_m.72,216.00,S2C_0,2.30,0.00,0.00,322.00,C2N_1,483.20,12.93,106.00,997.70,9.00,1,0.00,30.47,0,tripinfo_f_S_peak_m.72,motorcycle,0.96,
f_N_peak_m.83,250.00,N2C_0,4.60,0.00,1.00,322.00,C2S_2,483.20,17.16,72.00,995.40,0.00,0,0.00,17.67,0,tripinfo_f_N_peak_m.83,car,1.32,
